graph_num,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
413139,1,1,0,1,1,1,0,2,0,0,0,2,5,1,0,0,0,0,1,1,1,1,0,0,0,2,1,0,2,1,1,1,0,1,1,1,2,2,0,0,1,0,1,0,3,0,0,2,0,0,1,0,0,1,1,0,2,1,1,0,0,2,2,1,0,3,3,2,1,0,1,1,2,3,0,2,0,1,0,0,1,1,0,1,1,1,0,1,2,1,1,1,1,2,0,0,1,1,1,0,1,1,1,2,4,0,1,2,1,1,0,1,0,1,0,1,5,3,1,1,5,2,2,1,0,0,0,0,1,1
20579425,0,0,1,2,0,0,1,0,1,0,0,0,1,0,1,0,2,1,0,0,3,0,5,5,5,5,0,0,1,0,1,0,0,5,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,2,5,0,2,5,0,0,2,0,1,1,0,0,0,0,0,3,0,0,0,5,1,4,3,1,1,0,1,3,5,1,0,0,1,1,5,0,0,1,0,0,0,3,0,1,0,0,4,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,5,0,1,0,0
50660853,0,0,0,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,4,2,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,1,0,4,0,0,0,2,0,0,0,3,0,5,1,0,3,2,0,2,1,0,1,4,0,0,1,2,1,0,0,0,0,2,1,1,2,0,0,5,2,0,0,1,1,2,0,0,5,1,2,0,1,0,0,0,0,3,3,0,0,0,0,5,0,0,0,1,2,1,0,4,0,0,0,0,1,0,2,1,0,0,0,0
22205540,0,1,2,1,0,0,2,3,0,0,1,1,0,2,4,0,0,4,1,1,1,2,3,3,0,4,0,1,0,0,2,0,1,4,4,1,0,0,2,3,2,0,0,4,3,5,0,0,0,1,0,2,2,3,2,2,5,1,0,5,1,0,1,0,2,0,3,2,1,0,0,2,2,1,2,1,1,0,1,1,1,3,3,1,1,1,0,1,1,2,2,0,0,5,1,0,1,0,0,1,1,0,0,3,5,1,0,2,2,1,1,1,4,0,0,2,2,1,0,0,0,0,0,2,1,1,2,0,0,1
19974931,2,0,1,2,0,0,0,2,2,2,1,5,0,3,1,1,2,2,5,0,2,5,5,1,1,0,2,2,2,3,5,2,2,2,3,2,1,5,1,0,0,4,1,5,5,1,0,1,1,1,2,0,4,4,2,0,1,0,0,1,0,0,2,4,1,3,2,3,0,0,5,4,1,0,4,1,0,2,3,4,2,3,2,5,1,4,0,1,1,0,1,5,4,1,3,0,1,0,0,5,1,2,5,2,1,4,1,0,5,5,1,1,2,5,4,1,0,0,4,3,2,1,2,3,1,1,3,3,2,0
22318367,0,3,1,3,1,1,0,2,2,0,2,2,0,2,3,1,0,3,1,1,0,1,4,1,1,3,0,1,3,1,2,2,1,1,4,2,1,0,0,4,1,1,0,3,4,5,1,0,1,5,0,0,3,2,2,2,3,1,0,5,1,2,0,1,1,1,2,1,1,1,0,2,0,1,1,0,1,1,0,2,1,2,0,3,1,0,0,0,2,2,1,0,0,4,0,1,0,0,1,0,2,1,1,2,4,0,0,0,0,0,0,2,5,0,1,2,2,0,0,1,3,1,1,2,0,0,2,0,0,0
25773973,0,2,2,3,3,0,1,0,2,1,2,2,0,2,0,0,0,2,4,0,3,1,4,5,5,3,1,5,1,1,5,0,2,5,5,1,0,2,5,1,0,1,0,1,2,2,2,0,0,0,0,1,2,4,2,2,5,1,2,3,1,0,3,0,1,1,1,0,0,0,0,1,2,0,2,2,1,5,5,2,1,5,2,1,3,2,2,3,0,2,1,0,5,1,4,0,1,0,1,5,0,0,1,3,2,5,5,0,0,1,0,1,0,0,0,1,1,1,1,0,2,0,1,2,0,3,2,0,0,0
72839308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,4,0,0,3,0,0,5,0,2,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23213125,1,2,0,3,0,0,0,3,0,0,1,5,0,2,5,0,0,4,0,4,0,3,3,2,1,5,0,2,1,0,1,1,1,1,5,1,0,0,5,1,2,1,0,3,5,3,0,0,2,0,0,1,0,3,3,0,5,0,2,5,4,4,1,0,1,1,2,1,1,0,0,2,1,1,0,1,0,0,1,2,1,3,0,1,0,0,0,2,1,5,0,0,0,5,2,1,1,0,0,1,4,0,0,2,5,0,1,2,2,0,0,1,5,0,1,2,0,1,0,0,1,0,1,2,0,0,1,0,0,0
37832463,0,5,2,0,1,0,0,1,1,5,1,0,0,4,0,0,1,0,1,1,0,0,5,1,0,3,0,4,0,0,3,0,2,2,1,2,0,0,0,2,1,0,2,1,4,3,0,0,2,0,1,0,2,1,0,3,2,0,5,4,2,4,0,0,2,1,2,0,0,0,0,0,0,1,0,0,1,0,2,4,0,1,0,2,5,5,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,5,0,1,0,1,2,1,0,0,5,0,0,0,0,1,0,5,0,0,5,1,0,0
68149179,0,2,1,2,0,0,0,0,0,0,1,1,0,2,2,2,0,4,0,2,0,0,0,2,0,5,0,0,1,0,2,0,1,1,2,0,0,1,1,0,0,1,2,2,0,2,0,0,3,0,0,0,0,1,1,3,3,0,2,4,3,2,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,3,0,0,0,3,0,0,0,2,1,0,0,0,3,0,0,0,0,1,0,2,0,0,5,2,0,0
597939,0,2,0,1,0,1,0,1,0,2,2,3,0,1,3,0,0,4,0,0,0,4,1,0,0,5,1,0,0,0,1,1,0,2,3,0,0,0,1,3,0,2,2,3,4,5,0,0,0,3,0,0,0,5,1,4,5,3,0,5,0,0,0,0,1,2,2,0,0,0,0,0,4,1,0,1,2,2,5,1,0,2,0,2,2,1,0,0,2,2,0,1,1,1,0,0,1,0,0,0,0,0,1,4,3,1,1,4,2,2,0,1,5,0,0,1,0,0,0,0,0,1,1,5,0,0,5,0,5,0
20845130,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,2,1,0,3,0,1,0,0,5,0,2,0,0,1,0,1,0,0,0,0,0,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,5,0,1,0,0,1,0,5,2,0,0,2,0,5,1,0,1,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,5,0,0,1,0,0,2,2,0,0,1,0,0,0,5,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
34022147,0,5,0,4,2,5,1,3,0,5,3,2,2,1,2,0,1,5,1,3,0,2,4,3,2,5,0,0,2,0,5,0,2,3,2,1,0,0,5,2,1,1,2,0,5,4,3,0,3,2,1,0,2,0,2,5,5,0,5,5,5,5,1,0,1,2,2,0,0,1,2,0,4,0,0,0,5,1,0,0,0,4,2,3,3,2,2,0,1,2,2,0,0,3,0,0,2,0,4,3,3,0,0,5,3,0,0,5,1,0,0,4,5,2,0,2,5,1,0,0,1,2,0,5,0,0,5,1,2,0
21355245,0,2,0,3,1,1,2,2,0,1,3,5,0,4,3,0,0,1,1,1,2,3,2,2,0,1,0,0,1,0,2,0,2,2,2,0,0,0,2,3,1,1,0,0,4,1,0,0,0,2,1,0,0,0,2,1,5,1,3,3,4,2,0,0,1,1,0,0,2,1,1,2,0,1,2,5,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,1,1,1,1,2,0,0,1,0,1,0,5,3,2,0,0,1,0,2,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35682376,0,5,0,2,1,2,0,0,0,3,0,1,1,1,1,2,1,5,0,2,1,1,4,3,0,3,0,2,2,0,3,1,0,2,2,0,0,0,2,0,0,0,2,3,2,2,3,0,2,0,1,1,3,2,2,2,3,1,3,4,4,3,1,0,1,0,2,1,0,0,0,1,3,0,0,1,3,0,3,0,0,3,1,0,0,2,1,0,0,2,0,0,0,2,0,0,1,1,2,1,1,0,0,1,3,2,0,2,0,0,0,2,4,2,2,2,5,0,0,0,0,0,0,4,0,2,3,3,0,0
33987970,1,2,2,2,1,1,0,2,0,3,1,1,1,2,2,2,0,4,5,3,1,2,2,2,2,4,1,3,2,1,3,1,1,5,3,2,0,1,2,3,2,2,3,0,2,2,2,1,4,2,2,0,3,1,0,2,3,0,1,3,3,0,2,0,1,1,2,2,0,0,1,0,4,1,1,4,1,2,2,2,0,4,3,5,4,0,3,2,0,1,1,0,0,1,2,0,1,0,2,0,3,2,0,3,1,2,1,2,1,1,0,1,3,0,0,1,3,1,1,1,3,1,1,3,2,0,3,1,2,0
23674572,1,5,2,4,2,2,1,4,1,5,2,2,1,2,4,2,1,5,2,2,1,2,4,3,2,5,1,3,4,1,3,1,2,3,4,2,1,1,2,3,2,2,1,5,4,5,1,2,2,1,1,1,2,2,5,5,3,1,3,5,3,3,2,1,1,1,3,2,1,1,1,2,2,1,2,1,3,1,2,2,1,2,1,3,4,2,2,1,2,1,2,1,1,5,1,2,1,1,1,2,2,2,1,3,5,2,1,3,4,1,1,2,5,1,2,2,3,2,1,1,2,1,1,3,1,1,4,2,1,1
34411039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,0,1,0,0,2,2,5,0,5,3,0,0,0,0,1,5,3,0,0,0,0,0,1,0,1,3,2,3,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
21998494,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,4,2,0,0,0,1,5,0,2,0,1,3,1,0,0,0,0,0,1,0,1,0,0,0,3,0,3,0,0,1,1,0,0,0,2,0,3,1,1,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,2,1,0,0,0
30560022,0,0,0,5,1,0,0,3,0,0,4,5,1,3,5,0,0,0,0,0,2,0,0,0,0,2,1,0,1,2,0,0,0,1,5,0,0,0,0,5,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,3,0,2,1,1,1,0,0,3,5,0,5,1,0,5,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,3,0,0,2,0,2,1,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
68469260,0,0,0,5,0,0,3,2,1,0,5,3,0,5,0,1,2,2,0,0,1,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,5,1,1,1,2,0,0,3,0,0,0,0,0,0,0,0,1,1,1,2,1,5,1,2,3,3,0,0,0,3,4,0,3,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,2,0,1,2,0,1,0,4,1,4,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
49208816,0,5,2,0,1,1,5,5,1,2,2,1,2,1,5,5,0,0,0,5,1,0,1,2,2,2,0,3,1,0,0,0,1,0,0,0,1,1,4,5,1,0,0,1,4,2,4,1,0,5,1,0,1,2,2,5,2,3,3,1,3,3,0,0,0,0,5,1,4,5,0,0,3,1,1,0,4,0,2,1,0,1,0,1,5,0,0,1,2,1,0,0,0,3,0,1,3,0,5,1,2,1,1,1,3,0,0,1,1,0,0,2,5,2,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,3
50791128,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,5,5,0,0,4,0,0,4,0,0,4,0,5,0,1,0,0,1,0,2,0,0,1,1,1,2,2,0,0,0,1,0,0,0,0,5,0,0,5,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,0,5,1,0,1,1,0,0,0,1,0,0,0,4,0,2,5,0,1,0,0,0,0,0,0,0
23714027,1,3,2,4,3,2,1,5,1,3,3,1,4,4,5,1,2,2,3,1,3,1,5,5,4,4,3,1,3,2,3,3,3,5,4,2,2,3,2,5,5,1,1,5,1,2,2,0,1,2,1,4,4,5,1,0,5,2,2,5,1,2,4,2,4,0,3,2,3,5,3,4,4,3,3,1,0,2,4,1,3,5,0,4,1,4,2,5,5,4,5,1,2,2,2,0,3,0,1,5,2,2,3,2,2,3,0,3,2,0,0,2,4,2,2,2,3,3,2,1,0,2,2,1,1,3,3,4,3,2
60729817,0,4,2,0,0,1,0,0,1,3,0,3,0,0,0,2,2,2,0,3,0,0,4,0,0,4,1,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,2,1,0,0,0,1,2,2,0,0,1,0,0,3,4,0,2,3,3,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,2,0,3,1,0,0,0,1,0,3,0,0,5,0,0,0
40539177,0,3,0,5,0,0,2,2,0,0,2,5,2,5,2,0,1,0,0,0,2,0,2,5,0,5,2,0,1,0,1,0,1,4,1,0,0,0,0,5,2,0,0,0,0,0,1,0,0,1,1,1,1,0,0,3,4,1,1,1,2,5,5,2,3,1,0,0,5,2,0,5,4,0,0,0,2,0,0,0,0,1,0,0,0,0,4,3,0,2,1,0,0,0,0,1,5,0,0,2,0,2,0,5,1,1,0,1,0,1,0,0,1,1,2,2,0,0,4,0,2,0,1,0,0,0,0,0,3,3
53895801,0,0,0,5,1,0,0,0,0,0,1,2,0,5,0,0,1,0,5,0,4,2,1,0,0,0,0,0,0,0,5,3,3,5,3,0,1,2,0,1,3,1,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,1,2,1,2,5,4,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,2,5,0,0,1,1,1,0,5,0,2,1,5,0,3,2,5,0,0,1,0,0,0,0,1,0,1,3,2,1,0,2,4,2,4,1,0,3,0
21307969,1,1,0,0,0,0,1,0,0,3,0,1,1,1,1,0,0,0,1,4,0,0,4,1,1,4,0,1,5,0,2,1,1,1,2,0,1,0,0,0,0,1,1,5,0,0,0,0,2,2,0,2,2,4,1,3,2,1,0,3,3,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,3,2,1,0,1,0,1,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,2,0,2,0,0,1,2,4,0,1,5,3,1,0,0,0,2,0,1,1,0,3,0,0,5,0,0,0
74490474,1,0,0,0,0,0,3,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,3,1,2,1,0,1,3,1,0,4,0,1,0,0,0,0,2,0,2,1,2,2,1,0,1,0,0,1,2,1,0,1,1,1,5,2,2,4,1,0,3,1,0,2,1,1,1,2,1,2,2,0,0,1,1,1,0,0,2,0,0,1,0,1,1,1,0,0,5,0,1,1,0,0,0,0,0,2,0,0,5,0,2,1,2,0,0,2,0,0,1,1,0,1,2,3,3,1,0,0,0,0,1,1,0
29420083,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19912423,0,0,0,5,1,0,0,1,0,2,5,5,1,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,2,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,2,0,0,1,0,3,0,0,2,3,2,0,5,2,0,1,1,0,0,3,2,0,1,0,0,0,0,1,0,0,4,0,0,5,0,1,1,0,0,0,4,0,1,0,5,1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
26264714,1,5,0,5,4,2,2,5,0,0,2,5,0,2,2,0,3,3,1,0,0,3,1,0,0,5,0,0,1,0,0,0,0,0,2,0,2,0,0,3,2,1,0,0,3,1,1,0,0,0,0,0,0,4,1,0,0,3,0,5,0,1,5,0,0,0,2,0,3,1,2,0,0,0,1,0,1,5,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,4,0,0,1,0,0,1,4,3,0,0,0,2,0,0,1,1,0,0,1,0,1,1,1,0,0,3,1,0,1,0,1,0,0
25984814,0,5,0,0,0,2,0,1,1,5,0,4,1,0,5,1,0,1,0,4,0,1,2,3,0,3,0,0,5,0,1,0,2,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,2,5,2,0,0,3,0,2,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,3,1,0,0,1,4,1,0,0,0,5,0,5,0,0,5,2,0,0
19140232,2,0,0,3,1,1,2,1,1,1,2,4,3,2,2,1,2,2,5,0,4,5,3,1,0,5,3,0,2,0,5,3,3,3,5,3,1,2,2,1,1,3,1,5,1,1,1,0,0,1,0,1,1,3,2,1,5,0,3,2,1,1,5,1,2,2,1,0,0,0,3,3,1,1,2,2,1,3,1,1,2,2,4,5,5,2,1,1,3,2,2,2,2,2,0,0,2,0,1,3,0,2,3,5,2,4,2,4,3,5,1,0,1,4,1,2,4,2,0,1,3,0,1,4,1,2,2,1,1,0
22130300,0,4,2,0,1,2,2,2,1,5,3,2,2,1,3,5,3,2,2,3,4,3,4,5,0,4,1,4,4,0,4,1,2,3,5,1,1,1,3,2,0,4,2,3,4,4,1,1,3,1,1,0,3,3,3,5,5,1,1,3,4,4,2,2,0,5,2,1,4,1,2,1,5,1,2,1,4,2,3,2,2,2,1,5,4,2,3,1,4,1,3,2,2,2,0,1,2,1,2,2,2,0,1,5,2,1,2,5,2,4,2,2,5,4,2,2,5,1,1,1,1,3,0,5,0,2,5,4,3,1
34909301,0,3,0,0,2,0,3,3,0,1,0,1,0,0,2,0,3,0,0,3,2,0,0,2,3,1,0,1,3,0,5,2,0,4,4,3,2,0,3,2,2,4,1,2,3,2,2,0,0,0,0,0,1,2,1,2,5,0,0,2,0,0,2,0,0,2,0,0,2,1,0,0,5,2,1,0,3,0,2,1,3,3,0,0,0,0,5,2,2,3,2,0,0,1,0,0,2,0,1,0,0,0,0,0,3,0,2,4,0,2,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0
41275742,0,5,1,2,1,2,1,1,1,4,2,4,3,1,2,3,2,3,3,3,0,3,4,2,3,5,1,3,5,0,4,0,4,3,3,2,0,0,1,2,1,3,1,1,4,4,0,0,5,2,1,2,4,3,2,5,5,0,3,5,4,3,3,1,1,3,2,0,2,1,2,1,5,1,1,2,4,2,2,1,1,2,3,4,5,2,2,1,1,2,2,0,0,0,0,1,2,0,3,2,4,0,3,3,3,0,0,5,2,2,0,1,4,1,2,1,4,0,0,0,1,3,0,4,0,1,5,1,3,0
30483894,1,2,4,0,0,0,0,5,0,0,0,1,0,1,5,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,5,5,0,2,0,0,5,0,5,0,0,1,2,0,0,0,0,1,0,5,3,1,4,5,1,0,0,0,2,0,5,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,5,0,0,1,0,0,2,0,0,1,0,5,5,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
22993033,2,0,1,5,0,0,3,2,0,1,3,3,3,4,1,0,0,2,3,1,1,4,2,0,1,2,0,2,2,1,2,1,3,2,1,1,1,0,3,5,1,2,0,0,1,1,1,0,2,1,2,0,0,1,1,1,3,1,1,4,4,1,4,0,1,2,3,2,2,2,2,4,2,0,1,2,1,0,3,1,1,0,3,2,2,3,1,2,0,3,1,1,1,1,1,0,2,0,0,3,1,0,0,5,0,4,1,1,1,0,0,1,2,0,1,1,1,1,1,0,0,0,1,4,0,2,2,1,4,0
28903785,0,1,0,4,4,0,1,1,0,1,5,3,2,2,1,0,0,0,2,3,1,0,5,2,0,5,1,0,3,0,1,2,2,5,4,1,2,0,1,2,2,5,1,1,2,2,0,0,5,1,0,0,5,2,1,1,5,2,0,5,2,3,5,0,1,2,0,0,0,0,3,2,2,0,2,1,0,0,4,2,1,5,3,5,3,0,0,1,2,1,2,0,1,3,0,0,1,0,0,2,0,0,1,2,2,1,0,2,2,5,0,0,5,1,0,2,0,0,5,2,2,0,3,3,0,2,2,1,0,0
73119953,0,2,0,0,1,0,0,1,1,0,0,3,0,0,2,1,0,2,1,1,1,3,3,0,0,4,1,4,3,1,5,0,1,2,5,0,0,4,2,0,1,5,0,2,0,3,1,0,0,0,1,0,0,1,1,3,1,0,2,5,1,1,2,1,3,3,2,2,1,0,1,1,0,0,0,1,1,0,1,3,5,0,3,2,0,0,2,0,2,1,2,0,1,2,0,0,0,0,0,1,0,0,0,3,1,2,1,3,1,0,0,0,2,2,3,0,0,4,0,2,0,0,1,4,0,0,1,0,0,0
49376137,0,5,0,4,1,2,1,0,0,5,2,3,2,1,0,1,2,4,0,4,0,0,3,1,0,5,1,2,5,0,3,0,3,3,2,0,0,1,2,2,0,0,1,1,2,2,2,1,4,1,0,0,5,2,3,5,2,0,4,3,5,3,3,1,1,1,4,1,4,2,1,2,2,0,2,0,4,2,0,1,1,1,1,1,0,2,3,0,1,1,1,1,0,2,0,0,0,1,1,1,2,0,0,5,2,0,1,5,1,0,2,3,2,3,2,2,4,3,0,0,0,1,0,3,0,1,4,2,1,0
24682680,1,3,1,5,1,2,4,2,0,2,5,4,2,5,2,2,3,2,2,1,4,0,3,2,2,5,0,2,1,1,2,1,5,4,2,2,0,2,1,5,2,1,2,1,1,3,2,2,3,2,3,2,1,2,2,2,1,3,2,3,5,3,3,0,5,1,4,1,5,4,2,5,2,1,1,1,4,1,4,1,1,2,1,1,1,2,1,3,2,5,2,1,0,2,2,5,5,1,0,5,1,2,1,5,2,5,1,2,1,2,0,2,2,2,3,3,3,3,1,0,1,1,0,0,1,3,1,2,3,1
27794083,0,5,0,4,0,2,0,1,0,4,0,5,5,0,1,3,0,4,0,5,0,0,5,3,1,4,0,5,0,0,5,0,2,0,5,0,0,0,4,1,1,5,5,5,0,1,3,0,5,0,3,0,0,4,0,5,5,3,5,1,5,5,0,0,2,0,0,0,2,1,0,5,1,5,0,0,5,5,0,4,0,1,3,0,2,0,3,0,0,0,2,0,0,5,0,0,0,0,5,0,0,0,0,1,0,0,0,5,2,0,0,4,4,5,4,0,5,1,0,0,0,1,0,5,0,0,5,1,0,1
26423851,0,3,0,4,0,2,2,4,2,0,3,3,2,2,5,2,1,3,2,1,3,1,2,2,0,5,0,2,1,0,2,1,0,1,5,1,0,2,2,5,1,2,1,5,4,5,1,0,1,0,4,0,0,2,2,0,2,2,1,5,2,3,3,0,0,1,4,1,3,2,1,3,3,0,1,1,1,2,2,5,1,3,0,4,0,1,1,0,0,0,2,0,1,4,0,1,3,1,1,2,0,1,1,4,5,1,1,1,1,2,0,1,5,1,0,3,1,3,0,0,0,2,1,2,0,2,1,0,1,0
22399915,2,2,3,1,0,0,0,2,0,1,1,2,0,2,5,1,0,5,2,3,2,4,2,1,2,5,0,3,2,0,1,2,2,2,5,1,2,1,4,1,1,4,1,2,5,4,0,0,2,2,1,1,2,2,4,1,3,1,1,5,1,1,2,0,1,5,2,0,1,0,5,0,2,3,0,1,2,1,0,1,1,1,3,5,5,2,1,0,1,1,4,1,1,2,1,1,1,0,1,1,4,0,1,3,4,1,2,3,2,2,0,1,5,2,0,2,5,1,2,3,0,2,3,3,1,0,5,1,1,0
25493826,0,2,0,1,1,0,0,0,0,5,0,2,0,0,1,0,2,1,3,3,2,1,4,3,2,3,1,1,3,0,3,1,1,3,3,3,0,1,3,0,3,1,4,0,1,3,0,2,2,1,2,1,3,4,0,2,5,1,1,3,0,0,2,1,0,2,0,0,0,0,1,0,5,2,0,1,0,3,0,2,0,3,2,5,5,1,2,0,2,1,1,2,2,3,1,0,0,0,0,2,3,1,1,5,1,1,1,3,0,2,0,2,5,1,0,3,2,1,1,0,1,1,0,5,0,1,5,0,0,0
38786576,1,2,1,3,0,1,3,2,2,3,3,5,3,2,2,1,3,4,3,2,1,4,5,3,1,5,1,3,2,1,5,3,5,3,4,1,2,1,2,2,2,2,4,3,1,2,2,0,0,1,2,2,3,2,2,2,5,2,3,5,3,2,3,0,3,2,1,2,2,1,2,4,1,0,3,1,2,2,2,1,3,3,2,5,0,4,2,2,0,5,2,1,2,1,0,1,2,2,1,3,2,0,3,4,3,2,1,2,1,1,0,1,3,2,2,1,5,4,2,1,1,1,2,5,0,3,5,2,1,1
71299570,1,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,3,2,5,0,2,0,1,1,0,2,0,0,4,2,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1,3,0,1,5,0,2,2,2,0,1,0,0,1,2,0,2,0,0,1,3,1,2,0,0,0,1,2,0,3,0,3,1,1,0,2,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,3,1,0,1,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,1,2,1,0,0
564166,0,2,1,1,1,5,1,2,0,3,1,1,3,0,0,2,0,1,1,3,2,1,2,2,3,1,0,2,3,2,2,0,1,1,2,3,0,2,2,0,1,2,0,2,1,2,1,2,2,0,1,0,0,2,2,2,0,0,2,5,3,5,1,2,2,0,1,2,1,0,2,0,1,4,0,0,0,0,0,2,1,1,2,1,0,0,0,0,1,2,1,2,0,3,0,0,0,1,3,2,2,0,0,1,3,1,1,4,5,0,0,2,5,0,0,0,5,3,0,0,0,0,0,5,0,2,2,0,0,0
39745149,0,5,0,5,0,1,1,0,0,3,3,4,0,0,3,1,1,1,1,1,3,0,2,2,0,5,5,1,0,0,0,2,0,1,3,0,0,0,0,5,0,0,1,1,3,4,0,0,5,1,0,0,0,0,3,5,5,0,1,5,3,4,1,0,2,0,4,0,4,1,3,1,1,0,0,0,1,1,0,1,0,0,0,5,5,3,0,0,1,2,1,0,0,2,0,0,3,0,0,0,0,0,1,5,3,0,0,4,0,0,0,2,5,1,0,0,3,0,0,0,0,0,1,5,0,0,3,0,0,1
